,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
608,ajah, Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built 2 bedroom flat @ Olokunla,1500000,,7EHTF,"Updated 20 Apr 2021, Added 20 Feb 2021",,2 Bedroom,"2 bedroom flat @ Olokunla, Ajah
RENT 1.5M
AGENCY 10%
AGREEMENT 10%
Caution deposit 10%"
609,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Sharp neat 2 bedroom flat @ Sangotedo,800000,,1EMFT,"Updated 20 Apr 2021, Added 29 Mar 2021",,2 Bedroom,"Standard and sharp 2 bedroom flat at Sangotedo, Ajah.
Rent 800k
Agency 80k
Agreement 80k
Caution deposit 80k"
610,ajah, Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Executive newly built 2 bedroom flat,1300000,,8EGYN,"Updated 20 Apr 2021, Added 11 Feb 2021",,2 Bedroom,"Standard and spacious newly built 2 bedroom apartment in a well secured estate equipped with modern facilities / clean water.

Rent 1.3m/1.4m
Agency 10%
Agreement 10%
Caution deposit (refundable) 100k"
611,ajah,Peninsula Estate Ajah Lagos,2 beds 1 baths 2 Toilets,2,1,2,"2 bedroom flat @ Lekki peninsula, Ajah",800000,,9ELTS,"Updated 20 Apr 2021, Added 23 Mar 2021",,2 Bedroom,"2 bedroom flat at Lekki peninsula axis
Rent 800k
Agency 80k
Agreement 80k
Caution deposit 80k
Self serviced."
612,ajah,Awoyaya Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Room and parlour,500000,,2ENRK,"Updated 20 Apr 2021, Added 14 Apr 2021",Furnished Newly Built,"1 Bedrooms
New
Furnished",Room and parlour self contain for rent at awoyaya very close to express 500k per anum
613,ajah,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Luxurious 3 bedroom semi detached duplex @ Olokunla, Ajah",2500000,,6EDUS,"Updated 20 Apr 2021, Added 05 Jan 2021",,3 Bedroom,"A luxurious and nice newly built 3 bedroom semi detached duplex at Olokunla.

Rent 2.5m
Agency 10%
Legal fee 10%
Refundable caution deposit 200k
Total 3.2m"
614,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Neat 2 bedroom flat @ Sangotedo,1000000,,4ENFC,"Updated 20 Apr 2021, Added 09 Apr 2021",,2 Bedroom,"Neat and nice 2 bedroom flat in a secured estate at Ogidan junction,Sangotedo .
Rent 1m
Agency 100k
Agreement 100k
Service charge 120k
Caution fee deposit 100k"
615,ajah,Ilaje Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,"4 bedroom duplex @ Ilaje, Ajah",2500000,,6EGJG,"Updated 20 Apr 2021, Added 05 Feb 2021",,4 Bedroom,"1 units of 4 bedroom semi detached duplex and 1 units of miniflat boys quarter at Ilaje, Ajah. Rent 2.5m Agency 250k Agreement 250k Caution fee 150k Self Serviced"
616,ajah, Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Standard 3 bedroom flat,1500000,,1EHLU,"Updated 20 Apr 2021, Added 17 Feb 2021",,3 Bedroom,"Very sharp and luxurious 3 bedroom flat in a gated and secured estate at Olokunla, Ajah
Rent 1.5m
Agency 10%
Agreement 10%
Service charge 150k
Caution deposit refundable 100k."
617,ajah,Ogombo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built 2 bedroom flat @ Sangotedo,750000,,9ENE,"Updated 20 Apr 2021, Added 09 Apr 2021",,2 Bedroom,"Newly built 2 bedroom flat at Ogombo road by Good news estate .
Downstairs.
Rent 750k
Agency 100k
Agreement 100k
Caution deposit 100k"
618,ajah,Pinnock Estate Osapa london Lekki Lagos,5 beds 6 baths 7 Toilets,5,6,7,Contemporary 5 Bedroom Detached House with Swimming Pool,,Sponsored,3EMRY,"Updated 22 Apr 2021, Added 03 Apr 2021",Newly Built,"5 Bedrooms
New","FOR SALE: Contemporary 5 Bedroom Detached House with 2 Rooms Boys Quarter and Swimming Pool at Pinnock Estate, Osapa, Lekki, Lagos

FEATURES:
- Brand New
- All Rooms Ensuite
- Large Living Room
- Spacious Compound
- Security Doors
- Swimming pool
- Well furnished
- Contemporary car port
- In-House Speakers
- Fitted Kitchen
- Bath tub
- Shower Cubicle
- Jacuzzi
- CCTV Camera
- 24 hrs security
- MORTGAGE FACILITY AVAILABLE
- TITLE: GOVERNOR'S CONSENT
- PRICE: N270m ($586k)
- RENTAL VALUE: (N15m) per annum"
619,ajah, Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Sharp 2 bedroom flat,1500000,,9EHLU,"Updated 20 Apr 2021, Added 17 Feb 2021",,2 Bedroom,"Standard newly built 2 bedroom flat @ the back of Shoprite , Sangotedo .

Rent 1.5m
Agency 150k
Agreement 150k
Caution deposit 100k"
620,ajah,Sangotedo Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Newly built miniflat @ Sangotedo,750000,,2EMVG,"Updated 20 Apr 2021, Added 05 Apr 2021",,1 Bedroom,"Newly built miniflat in a serene estate at Sangotedo
Rent 750k
Agreement 75k
Agency 75k
Caution deposit 50k
Work is ongoing.."
621,ajah,Sangotedo Ajah Lagos,5 beds 6 baths 7 Toilets,5,6,7,5 bedroom fully detached duplex @ Sangotedo,2000000,,1EMFV,"Updated 20 Apr 2021, Added 29 Mar 2021",,5 Bedroom,"Standard , Spacious and comfortable 5 bedroom.fully detached duplex at Ogidan town, Sangotedo.
Rent 2m
Agency 10%
Agreement 10%
Caution fee 100k"
622,ajah,Peninsula Estate Ajah Lagos,2 beds 1 baths 2 Toilets,2,1,2,"2 bedroom flat @ Lekki peninsula, Ajah",800000,,8ELCL,"Updated 20 Apr 2021, Added 17 Mar 2021",,2 Bedroom,"2 bedroom flat at a gated estate near Lekki penisula , by Blenco supermarket, before Ogidan.
Rent 800k
Agency 80k
Agreement 80k
Caution deposit 80k"
623,ajah, Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Sharp 2 bedroom flat,900000,,4EJL,"Updated 20 Apr 2021, Added 27 Feb 2021",,2 Bedroom,"Nice 2 bedroom at Miracle zone off Sangotedo market road.
Rent 900k
Agency 10%
Agreement 10%
Caution fee 100k"
624,ajah,Sangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built miniflat @ Sangotedo,600000,,8EMV,"Updated 20 Apr 2021, Added 05 Apr 2021",,1 Bedroom,"Standard minflat at Sangotedo .
Features includes clean water
Prepaid meter
Pop ceiling
Spacious room
Interlocked compound..(to be)
Rent 600k
Agency 60k
Agreement 60k
Caution deposit 50k"
625,ajah,Sangotedo Ajah Lagos,2 beds 1 baths 1 Toilets,2,1,1,"Newly built 2 bedroom flat @ Ogidan, Sangotedo",1000000,,4EKYN,"Updated 20 Apr 2021, Added 15 Mar 2021",,2 Bedroom,"Newly built , nice and portable 2 bedroom flat at Sangotedo .
Rent 1m
Agency 100k
Agreement 100k
Service charge 120k
Suitable for a single male or female .a"
626,ajah,"Jehovah witness str, BOGIJE. Lakowe Ajah Lagos",3 beds 4 baths 4 Toilets,3,4,4,Brand new 3 bedroom apartment in an upstairs with interlocking stones from the junction,750000,,6ENZX,"Updated 20 Apr 2021, Added 19 Apr 2021",Furnished Serviced Newly Built,"POP Ceiling
Security
Supermarket Nearby
Parking Space
Restaurants Nearby
24 Hours Security
Children Play Ground
Church Nearby
All Room Ensuit
Drainage System
Big Compound
Mosques Nearby
3 Bedrooms
New
Serviced
Furnished","LUXURY AWAITS.....

Brand new 3 bedroom apartment in an upstairs at *BOGEJI, IBEJU LEKKI..*

Bogije is a *25 to 30 minutes drive* from Ajah underbridge along lekki-epe expressway without traffic.

*Road is interlocked from bustop to entrance of the street.*

Area is serene, classy. *With a view of the Express from the House*

Maximum security 100%

Price: N750k
Agency: 10%
Agreement : 10%
Serviceharge270k(security,maintenance, water, sewage disposal)

4m trek from the bustop

Interior fittings:
*big carpark space
*very spacious compound
*Water heaters
*4 toilets
*Classy POP ceilings
*kitchen cabinets
*self stairsways
*3 in compound
*prepaid meters,
*wardrobes
*interlocked compound
*in a secured environment


*Attraction points: lakowe lakes, mayfair gardens, coscharis motors, Corona school, LBS, shoprite, skymall, blenco, eleko beach etc*

Call me to inspect this property
[redacted]
[redacted]"
627,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built 2 bedroom flat @ Sangotedo, Ajah",1000000,,5EMFT,"Updated 20 Apr 2021, Added 29 Mar 2021",,2 Bedroom,"Newly built luxurious 2 bedroom flat @ Sangotedo
Rent 1m
Agency 100k
Agreement 100k
Caution deposit 100k
Total package 1.3m"
628,ajah,Sangotedo Ajah Lagos,5 beds 5 baths 6 Toilets,5,5,6,"Newly built 5 bedroom fully detached duplex @ Majek, Sangotedo",2500000,,8EMXG,"Updated 20 Apr 2021, Added 06 Apr 2021",,5 Bedroom,"Newly built 5 bedroom fully detached duplex with 1 bq room fitted with separate kitchen.
Rent 2.5m
Agency 250k
Agreement 250k
Caution deposit 150k
Service charge 200k"
629,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,New 3 bedroom flat @ Sangotedo,900000,,5ELTQ,"Updated 20 Apr 2021, Added 23 Mar 2021",,3 Bedroom,"Renovated 3 bedroom flat at Sangotedo
Rent
1m downstairs/ 900k upstairs
Agency 10%
Agreement 10%
Caution deposit 10%"
630,ajah, Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Sweet 2 bedroom flat,900000,,7EGYN,"Updated 20 Apr 2021, Added 11 Feb 2021",,2 Bedroom,"Neat and Standard 2 bedroom flat @ Sangotedo.
Located inside a secured and interlocked estate.Very close to the express
Rent 900k
Agency 10%
Agreement 10%
Caution 100k"
631,ajah,Ogombo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Sharp 2 bedroom flat @ Ogombo ,Sangotedo",700000,,9ENET,"Updated 20 Apr 2021, Added 09 Apr 2021",,2 Bedroom,"Neat and standard 2 bedroom flat at Ogombo road.
Upstairs and downstairs
Rent 700k
Agency 10%
Agreement 10%
Caution fee 100k"
632,ajah,Peninsula Estate Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Standard 3 bedroom flat @ Lekki Peninsula, Ajah",1400000,,5ELCM,"Updated 20 Apr 2021, Added 17 Mar 2021",,3 Bedroom,"3 bedroom flat at a gated estate near Lekki penisula, by Blenco supermarket before Ogidan.
Rent 1.4m
Agency 140k
Agreement 140k
Caution deposit 140k"
633,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Sharp 2 bedroom flat @ Sangotedo,800000,,4ENEQ,"Updated 20 Apr 2021, Added 09 Apr 2021",,2 Bedroom,"Rent 800k
Agency 10%
Agreement 10%
Caution fee 10%"
634,ajah,Mobile roadIlaje Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,2 bedroom,800000,,5ENWU,"Updated 20 Apr 2021, Added 17 Apr 2021",Newly Built,"3 Bedrooms
New","Rent..#800k
Legal..#80k
Agency..#80k
Caution 100k
Total..#1.60m"
635,ajah,Sangotedo Ajah Lagos,5 beds 5 baths 6 Toilets,5,5,6,"Newly built 5 bedroom fully detached duplex @ Majek, Sangotedo",2500000,,8EMXG,"Updated 20 Apr 2021, Added 06 Apr 2021",,5 Bedroom,"Newly built 5 bedroom fully detached duplex with 1 bq room fitted with separate kitchen.
Rent 2.5m
Agency 250k
Agreement 250k
Caution deposit 150k
Service charge 200k"
636,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built 2 bedroom flat @ Sangotedo, Ajah",1000000,,5EMFT,"Updated 20 Apr 2021, Added 29 Mar 2021",,2 Bedroom,"Newly built luxurious 2 bedroom flat @ Sangotedo
Rent 1m
Agency 100k
Agreement 100k
Caution deposit 100k
Total package 1.3m"
637,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,New 3 bedroom flat @ Sangotedo,900000,,5ELTQ,"Updated 20 Apr 2021, Added 23 Mar 2021",,3 Bedroom,"Renovated 3 bedroom flat at Sangotedo
Rent
1m downstairs/ 900k upstairs
Agency 10%
Agreement 10%
Caution deposit 10%"
638,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,700000,,3ENWJ,"Updated 20 Apr 2021, Added 17 Apr 2021",Furnished,"2 Bedrooms
Furnished",2 bedroom flat for rent at songotedo very close to express 700k per anum total package 1.1m
639,ajah,CENTRAL IKOYI Old Ikoyi Ikoyi Lagos,4 beds 4 baths 5 Toilets,4,4,5,PRINCE ADEMOLA OSINUGA SPECIALS! MOST MAGNIFICENT TOPMOST FLOOR 4 BEDROOM APARTMENT IN IKOYI YET! PERIOD! @$3.5M,,Sponsored,6ELAQ,"Updated 22 Apr 2021, Added 16 Mar 2021",Serviced Newly Built,"4 Bedrooms
Serviced
New","STRICTLY FOR DIRECT CASH READY BUYERS ONLY.

PLEASE CONTACT PRINCE ADEMOLA OSINUGA IF YOU HAVE THE FINANCIAL CAPACITY TO UNDERTAKE IMMEDIATELY. THANK YOU

SALE PRICE: $3,500,000

IN YOUR BEST INTEREST CALL PRINCE ADEMOLA OSINUGA TO BUY NOW"
640,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built 2 bedroom terrace duplux @ Ogidan, Sangotedo",1300000,,2ENER,"Updated 20 Apr 2021, Added 09 Apr 2021",,2 Bedroom,"Rent 1.3m
Agency 130k
Legal 130k
Caution 130k.
Service charge hasn't been fixed."
641,ajah,Off Mobil roadIlaje Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,Brand new luxurious miniflat for rent at Mobil road ajah lekki,1000000,,3EMRW,"Updated 20 Apr 2021, Added 03 Apr 2021",Serviced Newly Built,"1 Bedrooms
New
Serviced","For rent
Brand new luxurious
Miniflat at
Mobil road
Ajah Ilaje
Rent 1m
Service charge 100k"
642,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat @ Sangotedo,1100000,,8ENJJ,"Updated 20 Apr 2021, Added 12 Apr 2021",,3 Bedroom,"Newly built 3 bedroom flat at Sangotedo
Rent 1.1m
Agency 10%
Agreement 10%
Caution deposit 100k"
643,ajah,Sangotedo Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Newly built 2 bedroom flat @ Sangotedo,1200000,,5EKHQ,"Updated 20 Mar 2021, Added 09 Mar 2021",,2 Bedroom,"Newly built / Standard 2 bedroom flat in a gated estate at Ogidan, Sangotedo , Ajah.
Rent 1.2m downstairs /1.3m upstairs
Agency 10%
Agreement 10%
Caution deposit 150k
Service charge "
644,ajah,Off Lekki Epe Expressway Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat @ Majek,900000,,3ENJM,"Updated 20 Apr 2021, Added 12 Apr 2021",,3 Bedroom,"Spacious and very clean 2 bedroom flat at Majek opposite Fara park , along Lekki epe expressway, Ajah
Rent 900k
Agency 90k
Agreement 90k
Caution deposit 100k"
645,ajah,Peninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Sharp 3 bedroom flat @ Blenco , Sangotedo",1200000,,7EEJL,"Updated 20 Apr 2021, Added 12 Jan 2021",,3 Bedroom,"Sharp and neat 3 bedroom with POP at Blenco , Lekki Peninsula estate .

Rent 1.2m
Agency 120k
Agreement 120k
Caution 100k"
646,ajah,Mobil road Ajah ilajeIlaje Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Brand new shared apartment for rent at mobile road ajah ilaje,300000,,9ENGL,"Updated 20 Apr 2021, Added 10 Apr 2021",,1 Bedroom,"For rent
Brand new duplex shared apartment at
Mobile road
Ajah ilaje
Rent 300k
Agency 30k
Agreement 30k
Caution 30k
390k total package.



the owner want a working class person that will be going to work in the morning and be come back at night.
1 person in the room only."
647,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built 2 bedroom flat @ Sangotedo,1000000,,1ENCC,"Updated 20 Apr 2021, Added 08 Apr 2021",,2 Bedroom,"Sharp Newly built 2 bedroom flat at Sangotedo.
Rent 1m
Agency 100k
Agreement 100k
Caution deposit 100k"
648,ajah,Sangotedo Ajah Lagos,beds baths 1 Toilets,0,0,1,Standard newly built Shop @ Sangotedo,300000,,5EDWN,"Updated 20 Apr 2021, Added 05 Jan 2021",,,"Standard block of shops for rent in ana estate @ Sangotedo.
Rent (Normal size ) 360k

Rent (Smaller size ) 300k

Agency 10%
Agreement 10%
Service charge 60k"
649,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1200000,,7EEDS,"Updated 20 Apr 2021, Added 09 Jan 2021",,3 Bedroom,"Very neat 3 bedroom in an estate off Blenco supermarket, Lekki - Epe Express
way , Ajah
Rent 1.2m
Agency 10%
Agreement 10%
Caution fee 100k"
650,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,"Brand new 2 bedroom flat @ Sangotedo, Ajah",1000000,,9EFZS,"Updated 20 Apr 2021, Added 01 Feb 2021",,2 Bedroom,"Newly built spacious 2 bedroom in a gated estate at Sangotedo
Rent 1m
Agency 100k
Agreement 100k
Service charge 50k
Caution fee 50k"
651,ajah,Abijo Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Room and parlour,400000,,0EPBC,"Updated 20 Apr 2021, Added 19 Apr 2021",Furnished Newly Built,"1 Bedrooms
New
Furnished",Room and parlour self contain for rent at Abijo gra with 2 toilet 400k per anum
652,ajah,Mobile roadIlaje Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1000000,,6ENWV,"Updated 20 Apr 2021, Added 17 Apr 2021",,3 Bedroom,Rent..#1m Agency.#100k Legal..#100k Caution #100k Total ..#1.3m
653,ajah,Mobil road Ajah ilajeIlaje Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Brand new shared apartment for rent at mobile road ajah ilaje,300000,,9ENGL,"Updated 20 Apr 2021, Added 10 Apr 2021",,1 Bedroom,"For rent
Brand new duplex shared apartment at
Mobile road
Ajah ilaje
Rent 300k
Agency 30k
Agreement 30k
Caution 30k
390k total package.



the owner want a working class person that will be going to work in the morning and be come back at night.
1 person in the room only."
654,ajah,Off Lekki Epe Expressway Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat @ Majek,900000,,3ENJM,"Updated 20 Apr 2021, Added 12 Apr 2021",,3 Bedroom,"Spacious and very clean 2 bedroom flat at Majek opposite Fara park , along Lekki epe expressway, Ajah
Rent 900k
Agency 90k
Agreement 90k
Caution deposit 100k"
655,ajah,Peninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Sharp 3 bedroom flat @ Blenco , Sangotedo",1200000,,7EEJL,"Updated 20 Apr 2021, Added 12 Jan 2021",,3 Bedroom,"Sharp and neat 3 bedroom with POP at Blenco , Lekki Peninsula estate .

Rent 1.2m
Agency 120k
Agreement 120k
Caution 100k"
656,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built 2 bedroom flat @ Sangotedo,1000000,,1ENCC,"Updated 20 Apr 2021, Added 08 Apr 2021",,2 Bedroom,"Sharp Newly built 2 bedroom flat at Sangotedo.
Rent 1m
Agency 100k
Agreement 100k
Caution deposit 100k"
657,ajah,Sangotedo Ajah Lagos,beds baths 1 Toilets,0,0,1,Standard newly built Shop @ Sangotedo,300000,,5EDWN,"Updated 20 Apr 2021, Added 05 Jan 2021",,,"Standard block of shops for rent in ana estate @ Sangotedo.
Rent (Normal size ) 360k

Rent (Smaller size ) 300k

Agency 10%
Agreement 10%
Service charge 60k"
658,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1200000,,7EEDS,"Updated 20 Apr 2021, Added 09 Jan 2021",,3 Bedroom,"Very neat 3 bedroom in an estate off Blenco supermarket, Lekki - Epe Express
way , Ajah
Rent 1.2m
Agency 10%
Agreement 10%
Caution fee 100k"
659,ajah,Remlek Estate Badore Ajah Badore Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat downstairs,700000,,0DELA,"Updated 20 Apr 2021, Added 16 Apr 2020",,"POP Ceiling
Water Treatment
Security doors
All Room Ensuit
Big Compound
2 Bedrooms
Renovated","Clean 2 bedroom flat upstairs with all rooms ensuite, spacious kitchen and sitting room inside an interlocked compound. The apartment will be renovated before u move in after payment. Rent 700k Agreement 70k Agency 70k caution 70k service charge 50k total N960k"
660,ajah,CENTRAL IKOYI Old Ikoyi Ikoyi Lagos,4 beds 4 baths 5 Toilets,4,4,5,PRINCE ADEMOLA OSINUGA SPECIALS! MOST MAGNIFICENT TOPMOST FLOOR 4 BEDROOM APARTMENT IN IKOYI YET! PERIOD! @$3.5M,,Sponsored,6ELAQ,"Updated 22 Apr 2021, Added 16 Mar 2021",Serviced Newly Built,"4 Bedrooms
Serviced
New","STRICTLY FOR DIRECT CASH READY BUYERS ONLY.

PLEASE CONTACT PRINCE ADEMOLA OSINUGA IF YOU HAVE THE FINANCIAL CAPACITY TO UNDERTAKE IMMEDIATELY. THANK YOU

SALE PRICE: $3,500,000

IN YOUR BEST INTEREST CALL PRINCE ADEMOLA OSINUGA TO BUY NOW"
661,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1400000,,5DZUT,"Updated 20 Apr 2021, Added 08 Nov 2020",Furnished,"3 Bedrooms
Furnished",3 bedroom flat for rent at songotedo very close to blenco supermarket 1.4m per anum
662,ajah,Scheme 2 off Abraham adesanya estate ajahAbraham Adesanya Estate Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,4bedroom duplex for rent at scheme 2 off Abraham adesanya estate ajah,2000000,,8ENBL,"Updated 20 Apr 2021, Added 08 Apr 2021",,4 Bedroom,"For rent
4bedroom duplex at
Scheme 2 off
Abraham adesanya estate
Ajah
Rent 2m

Amenities and features
Clean cryster clear water
Regular light sully
Spacious rooms
Spacious compound
Security house


Residential purpose only"
663,ajah,Ado Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Beautiful 4 Bedrooms Terraced Duplex,2500000,,2DFRQ,"Updated 20 Apr 2021, Added 07 May 2020",,"24 hours Electricity
POP Ceiling
Security
Water Treatment
Jacuzzi
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
4 Bedroom",FEATURES: - All Bedrooms En suite with Water Heaters - Fully Fitted Kitchen with Cabinets - Marble Tiles - Wardrobes - P.O.P ceiling - Dining - Serene Environment -Ample Parking Space within a gated community
